id,surface,path,snippet,legacy_roles,class,target_mapping,risk,status
BE-0483,be,backend/app/api/v1/services.py,"require_roles(Role.recruiter, Role.supervisor, Role.administrator)","administrator,recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0484,be,backend/app/api/v1/services.py,"require_roles(Role.recruiter, Role.supervisor, Role.administrator)","administrator,recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0485,be,backend/app/api/v1/services.py,"require_roles(Role.recruiter, Role.supervisor, Role.administrator)","administrator,recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0486,be,backend/app/api/v1/services.py,"require_roles(Role.recruiter, Role.supervisor, Role.administrator)","administrator,recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0487,be,backend/app/api/v1/services.py,"require_roles(Role.viewer, Role.recruiter, Role.supervisor, Role.administrator)","administrator,recruiter,supervisor,viewer",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0488,be,backend/app/api/v1/candidate_profiles.py,require_roles(*HIRING_CANDIDATE_PROFILE_READ_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0489,be,backend/app/api/v1/candidate_profiles.py,require_roles(*HIRING_CANDIDATE_PROFILE_WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0490,be,backend/app/api/v1/candidate_profiles.py,require_roles(*HIRING_CANDIDATE_PROFILE_WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0491,be,backend/app/api/v1/candidate_profiles.py,require_roles(*HIRING_CANDIDATE_PROFILE_WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0492,be,backend/app/api/v1/candidate_profiles.py,require_roles(*HIRING_CANDIDATE_PROFILE_READ_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0493,be,backend/app/api/v1/candidate_profiles.py,require_roles(*HIRING_CANDIDATE_PROFILE_READ_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0494,be,backend/app/api/v1/candidate_profiles.py,require_roles(*HIRING_CANDIDATE_PROFILE_WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0495,be,backend/app/api/v1/candidate_profiles.py,require_roles(*HIRING_CANDIDATE_PROFILE_WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0496,be,backend/app/api/v1/candidate_profiles.py,require_roles(*HIRING_CANDIDATE_PROFILE_WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0497,be,backend/app/api/v1/candidate_profiles.py:507,"if role in (Role.client_processor.value, Role.client_manager.value):",client_processor,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0498,be,backend/app/api/v1/candidate_profiles.py:507,"if role in (Role.client_processor.value, Role.client_manager.value):",client_manager,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0499,be,backend/app/api/v1/candidate_requirements.py,"require_roles(*WRITE_ROLES, Role.viewer, Role.compliance_officer)","compliance_officer,viewer",JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0500,be,backend/app/api/v1/candidate_requirements.py,"require_roles(*WRITE_ROLES, Role.viewer, Role.compliance_officer)","compliance_officer,viewer",JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0501,be,backend/app/api/v1/candidate_requirements.py,require_roles(*WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0502,be,backend/app/api/v1/candidate_requirements.py,require_roles(*WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0503,be,backend/app/api/v1/candidate_requirements.py,require_roles(*WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0504,be,backend/app/api/v1/candidate_requirements.py,require_roles(*WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0505,be,backend/app/api/v1/candidate_requirements.py,require_roles(*WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0506,be,backend/app/api/v1/candidate_requirements.py,require_roles(*WRITE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0507,be,backend/app/api/v1/candidate_requirements.py:36,"WRITE_ROLES = (Role.manager, Role.admin, Role.recruiter, Role.supervisor)",manager,ALIAS,normalize via normalize_trust_role,M,open
BE-0508,be,backend/app/api/v1/candidate_requirements.py:36,"WRITE_ROLES = (Role.manager, Role.admin, Role.recruiter, Role.supervisor)",admin,ALIAS,normalize via normalize_trust_role,M,open
BE-0509,be,backend/app/api/v1/candidate_requirements.py:36,"WRITE_ROLES = (Role.manager, Role.admin, Role.recruiter, Role.supervisor)",recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0510,be,backend/app/api/v1/candidate_requirements.py:36,"WRITE_ROLES = (Role.manager, Role.admin, Role.recruiter, Role.supervisor)",supervisor,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0511,be,backend/app/api/v1/candidate_requirements.py:38,"Role.recruiter.value,",recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0512,be,backend/app/api/v1/candidate_requirements.py:39,"Role.supervisor.value,",supervisor,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0513,be,backend/app/api/v1/candidate_requirements.py:40,"Role.manager.value,",manager,ALIAS,normalize via normalize_trust_role,M,open
BE-0514,be,backend/app/api/v1/custom_fields.py,"require_roles(Role.admin, Role.supervisor)","admin,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0515,be,backend/app/api/v1/custom_fields.py,"require_roles(Role.admin, Role.supervisor)","admin,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0516,be,backend/app/api/v1/custom_fields.py,"require_roles(Role.admin, Role.supervisor)","admin,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0517,be,backend/app/api/v1/custom_fields.py,"require_roles(Role.admin, Role.supervisor)","admin,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0518,be,backend/app/api/v1/custom_fields.py,"require_roles(Role.administrator, Role.supervisor, Role.recruiter)","administrator,recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0519,be,backend/app/api/v1/custom_fields.py,"require_roles(Role.administrator, Role.supervisor, Role.recruiter)","administrator,recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0520,be,backend/app/api/v1/custom_fields.py,"require_roles(Role.administrator, Role.supervisor, Role.recruiter)","administrator,recruiter,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0521,be,backend/app/api/v1/automation_rules.py,"require_roles(Role.administrator, Role.superadmin, Role.supervisor, Role.manager, Role.admin)","admin,administrator,manager,superadmin,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0522,be,backend/app/api/v1/automation_rules.py,"require_roles(Role.administrator, Role.superadmin, Role.supervisor, Role.manager, Role.admin)","admin,administrator,manager,superadmin,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0523,be,backend/app/api/v1/automation_rules.py,"require_roles(Role.administrator, Role.superadmin, Role.supervisor, Role.manager, Role.admin)","admin,administrator,manager,superadmin,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0524,be,backend/app/api/v1/automation_rules.py,"require_roles(Role.administrator, Role.superadmin, Role.supervisor, Role.manager, Role.admin)","admin,administrator,manager,superadmin,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0525,be,backend/app/api/v1/candidate_visas.py,"require_roles(Role.manager, Role.admin)","admin,manager",ALIAS,normalize via normalize_trust_role,M,open
BE-0526,be,backend/app/api/v1/candidate_visas.py,"require_roles(Role.manager, Role.viewer, Role.admin)","admin,manager,viewer",ALIAS,normalize via normalize_trust_role,M,open
BE-0527,be,backend/app/api/v1/candidate_visas.py,"require_roles(Role.manager, Role.admin)","admin,manager",ALIAS,normalize via normalize_trust_role,M,open
BE-0528,be,backend/app/api/v1/candidate_visas.py,"require_roles(Role.manager, Role.admin)","admin,manager",ALIAS,normalize via normalize_trust_role,M,open
BE-0529,be,backend/app/api/v1/reminders.py,"require_roles(Role.manager, Role.admin)","admin,manager",ALIAS,normalize via normalize_trust_role,M,open
BE-0530,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0531,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0532,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_MUTATE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0533,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_MUTATE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0534,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_MUTATE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0535,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_MUTATE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0536,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_MUTATE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0537,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_MUTATE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0538,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_MUTATE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0539,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_MUTATE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0540,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_MUTATE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0541,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_MUTATE_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0542,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0543,be,backend/app/api/v1/candidate_documents.py,require_roles(*DOCUMENT_ROLES),,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0544,be,backend/app/api/v1/candidate_documents.py:97,"Role.manager,",manager,ALIAS,normalize via normalize_trust_role,M,open
BE-0545,be,backend/app/api/v1/candidate_documents.py:98,"Role.admin,",admin,ALIAS,normalize via normalize_trust_role,M,open
BE-0546,be,backend/app/api/v1/candidate_documents.py:99,"Role.recruiter,",recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0547,be,backend/app/api/v1/candidate_documents.py:100,"Role.compliance_officer,",compliance_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0548,be,backend/app/api/v1/candidate_documents.py:101,"Role.hr_officer,",hr_officer,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0549,be,backend/app/api/v1/candidate_documents.py:102,"Role.supervisor,",supervisor,JOB_PROXY,employee + permission/module gate + preset,M,open
BE-0550,be,backend/app/api/v1/candidate_documents.py:103,"Role.administrator,",administrator,TRUST,keep canonical trust role,M,open
BE-0551,be,backend/app/api/v1/candidate_documents.py:105,"DOCUMENT_MUTATE_ROLES = (*DOCUMENT_ROLES, Role.client_manager, Role.client_processor)",client_manager,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0552,be,backend/app/api/v1/candidate_documents.py:105,"DOCUMENT_MUTATE_ROLES = (*DOCUMENT_ROLES, Role.client_manager, Role.client_processor)",client_processor,PORTAL_LEGACY,viewer + access_context=portal + scope,H,open
BE-0553,be,backend/app/api/v1/automation_log.py,"require_roles(Role.manager, Role.admin, Role.recruiter, Role.administrator, Role.supervisor, Role.superadmin)","admin,administrator,manager,recruiter,superadmin,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0554,be,backend/app/api/v1/notifications.py,"require_roles(Role.supervisor, Role.administrator, Role.superadmin)","administrator,superadmin,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0555,be,backend/app/api/public/intake.py:283,"audience=EventAudience(roles=(Role.manager, Role.recruiter)),",manager,ALIAS,normalize via normalize_trust_role,M,open
BE-0556,be,backend/app/api/public/intake.py:283,"audience=EventAudience(roles=(Role.manager, Role.recruiter)),",recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0557,be,backend/app/api/public/intake.py:1988,"audience=EventAudience(roles=(Role.manager, Role.recruiter)),",manager,ALIAS,normalize via normalize_trust_role,M,open
BE-0558,be,backend/app/api/public/intake.py:1988,"audience=EventAudience(roles=(Role.manager, Role.recruiter)),",recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0559,be,backend/app/api/public/intake.py:4220,"audience=EventAudience(roles=(Role.manager, Role.recruiter)),",manager,ALIAS,normalize via normalize_trust_role,M,open
BE-0560,be,backend/app/api/public/intake.py:4220,"audience=EventAudience(roles=(Role.manager, Role.recruiter)),",recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0561,be,backend/app/api/public/intake.py:4628,"roles=None if notify_user_ids else (Role.manager, Role.recruiter),",manager,ALIAS,normalize via normalize_trust_role,M,open
BE-0562,be,backend/app/api/public/intake.py:4628,"roles=None if notify_user_ids else (Role.manager, Role.recruiter),",recruiter,JOB_PROXY,employee + permission/module gate + preset,H,open
BE-0563,be,backend/app/api/v1/settings/intake_forms.py,"require_roles(Role.administrator, Role.supervisor)","administrator,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0564,be,backend/app/api/v1/settings/intake_forms.py,"require_roles(Role.administrator, Role.supervisor)","administrator,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0565,be,backend/app/api/v1/settings/intake_forms.py,"require_roles(Role.administrator, Role.supervisor)","administrator,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
BE-0566,be,backend/app/api/v1/settings/intake_forms.py,require_roles(Role.administrator),administrator,TRUST,keep canonical trust role,M,open
BE-0567,be,backend/app/api/v1/settings/intake_forms.py,"require_roles(Role.administrator, Role.supervisor)","administrator,supervisor",ORG_PROXY,employee + supervisor_id/org + permission,H,open
